orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556334-4927,Hermansson Hiller Lundberg Arkitekter AB,Hermansson Hiller Lundberg Arkitekter AB,71110,,71110,STOCKHOLM,11624,ÅSÖGATAN 142,"Föremålet för bolagets verksamhet är att bedriva konsultverk- samhet inom arkitektur, stadsplanering och inredning och därmed förenlig verksamhet.",1988-09-16,active,,,,
556335-7564,Taxi i Stenungsund Aktiebolag,Taxi i Stenungsund Aktiebolag,49330,,49330,STENUNGSUND,44431,ÄNGSVÄGEN 7,Aktiebolagets verksamhet är att bedriva beställningscentral för taxitrafik.,1988-10-17,active,,,,
556331-0936,MBF Plattsättning & Entreprenad AB,MBF Plattsättning & Entreprenad AB,43330,,43330,VALLENTUNA,18640,CEDERSDALSVÄGEN 6 F,"Bolaget skall bedriva byggnadsverksamhet, försäljning och inköp av fastigheter samt uthyrning av fastigheter.",1988-09-08,active,,,,
556331-3401,ANLIEM AB,ANLIEM AB,70200,,70200,GÖTEBORG,41134,GEIJERSGATAN 3 A LGH 1201,"Föremålet för bolagets verksamhet är att driva konsultverksamhet inom byggnads- och fastighetsbranschen, konsultverksamhet avseende administration, management och affärsutveckling, äga och förvalta samt driva handel med värdepapper och fastigheter samt idka därmed förenlig verksamhet.",1988-08-15,active,,,,
556338-5532,Fridhems Åkeri Aktiebolag,Fridhems Åkeri Aktiebolag,49410,,49410,BOTTNARYD,56597,MULSERYD 22,Föremålet för bolagets verksamhet är att bedriva åkerirörelse och därmed förenlig verksamhet.,1988-11-03,active,,,,
556335-9396,Ljungskile Hus & Hem AB,Ljungskile Hus & Hem AB,41000,,41000; 71110,LJUNGSKILE,45993,SKOJARBACKEN 12,"Bolaget skall bedriva försäljning av hus, mark och fastigheter samt utföra entreprenader i anslutning härtill. Bolaget bedriver även utbildningsverksamhet i grundskola samt därmed förenlig verksamhet. Därutöver skall bolaget ägna sig åt konferens- hotell och restauranggörelse samt därmed förenlog verksamhet.",1988-09-22,active,,,,
556336-5674,Wadelid Schakt Aktiebolag,Wadelid Schakt Aktiebolag,43120,,43120,SALTSJÖ-BOO,13237,LÖVBERGAVÄGEN 34,"Bolaget skall utföra schaktning och andra grundarbeten och transporter samt bedriva handel med bilar, entreprenadmaskiner och ädelmetaller, ävensom idka därmed förenlig verksamhet.",1988-09-30,active,,,,
556293-3753,Quaestus Aktiebolag,Quaestus Aktiebolag,69102,,69102,STOCKHOLM,11431,KARLAVÄGEN 14 A,Bolaget skall bedriva konsultativ verksamhet inom datorbranschens mjukvaruområde samt konsultativ verksamhet inom det finansiella och ekonomiska området samt konsultativ verksamhet inom omvärldsbevakningsområdet samt varuhandel i anslutning härtill ävensom idka därmed förenlig verksamhet.,1987-02-10,active,,,,
556339-2785,EJO Transport Aktiebolag,EJO Transport Aktiebolag,49410,,49410,KUNGSBACKA,43422,BOX 10180,Bolaget skall bedriva åkerirörelse och därmed förenlig verksamhet.,1988-12-05,active,,,,
556293-8554,Jägaren Exploatering Aktiebolag,Jägaren Exploatering Aktiebolag,71200,,71200; 77320,ÅKERSBERGA,18460,MARGRETELUNDSVÄGEN 32,"Bolaget skall bedriva handel med och förvaltning av fast egendom och värdepapper, bedriva byggnadsverksamhet, bedriva ekonomisk och teknisk konsultverksamhet inom fastighets- och byggnadsbranscherna, bedriva uthyrningsverksamhet av anläggningstillgångar inom fastighets- och byggnadsbranscherna , bedriva verksamhet inom sjö- och luftfart, samt bedriva med dessa verksamhetsområden förenliga verksamheter.",1987-02-20,active,,,,
556331-2981,S.L.S. Gruppen AB,S.L.S. Gruppen AB,41000,,41000,LERUM,44333,TORPADALSKRÖNET 8,"Bolaget skall bedriva byggnadsverksamhet, i huvudsak genom montering och försäljning av innerväggar, glaspartier, innertak och idka därmed förenlig verksamhet, samt handel med värdepapper.",1988-09-12,active,,,,
556267-8697,Skogstransporter i Svenljunga Aktiebolag,Skogstransporter i Svenljunga Aktiebolag,49410,,49410,SVENLJUNGA,51294,KINDSVÄGEN 60,"Bolaget skall bedriva transport och handel med skogsprodukter, idka verkstadsrörelse samt därmed förenlig verksamhet.",1985-12-23,active,,,,
556270-6787,Abrossi Servicepartner AB,Abrossi Servicepartner AB,70200,,70200,TYRESÖ,13548,RADIOVÄGEN 22,"Bolaget skall bedriva konsultverksamhet avseende marknadsföring, ekonomisk planering, försäljning av reklamartiklar samt äga och förvalta värdepapper, ädelmetaller ävensom idka därmed förenlig verksamhet. Bolaget skall också bedriva verksamhet med Rot och Rut tjänster såsom trädgårdstjänster, snöskottning, städning, flytthjälp, dataIT samt byggtjänster.",1986-02-10,active,,,,
556273-1165,Linjetrafik i Vetlanda AB,Linjetrafik i Vetlanda AB,49410,,49410,JÖNKÖPING,55318,GJUTERIGATAN 9  SVEDBERG HB,"Bolaget skall bedriva transporttjänster, handel och förvaltning av värdepapper och fastigheter, handel och uthyrning av fordon jämte därmed förenlig verksamhet.",1986-02-24,active,,,,
556271-6448,Markaryds Frakt Aktiebolag,Markaryds Frakt Aktiebolag,49410,,49410,STRÖMSNÄSBRUK,28733,LAGASTIGSGATAN 62,"Bolaget skall bedriva åkeriverksamhet, personaluthyrning, handel och förvaltning av värdepapper samt därmed förenlig verksamhet.",1986-02-26,active,,,,
556282-0083,Advokatfirman Lars-Erik Olsson Aktiebolag,Advokatfirman Lars-Erik Olsson Aktiebolag,69101,,69101; 68203,HOVÅS,43650,BOCKHAMNSVÄGEN 5,Bolaget skall under förutsättning av medgivande av Sveriges Advokatsamfunds styrelse driva advokatverksamhet.,1986-09-11,active,,,,
556298-1257,Wilhelmsson Grävtjänst AB,Wilhelmsson Grävtjänst AB,43120,,43120; 42990; 42210; 46831,MUNKEDAL,45535,SMEDBERGSVÄGEN 19,Bolaget skall utföra gräv- och schaktarbeten samt därmed förenlig verksamhet.,1987-06-02,active,,,,
556298-2776,MB Svarteborgs Gräv AB,MB Svarteborgs Gräv AB,43120,,43120,DINGLE,45597,STORA STACKEKÄRR 11,"Aktiebolagets verksamhet ska vara entreprenadverksamhet inom gräv- och schakt äga och förvalta fastigheter, aktier och an- delar samt idka därmed förenlig verksamhet.",1987-05-13,active,,,,
556300-0982,Rebb Aktiebolag,Rebb Aktiebolag,69201,,69201; 70200,ONSALA,43936,LJUNGLIDEN 20,"Bolagets verksamhet ska omfatta agenturverksamhet och import av zoologiska artiklar och djurfoder, professionellt travsportsverksamhet samt därmed förenlig verksamhet.",1987-07-03,active,,,,
556292-6633,Rolf Graf Aktiebolag,Rolf Graf Aktiebolag,43120,,43120,LÅNGSHYTTAN,77672,MYCKELBYVÄGEN 3,Bolaget skall idka schaktning och transportarbete samt därmed förenlig verksamhet.,1987-02-18,active,,,,
556280-3378,Bege Plattform & ställning Aktiebolag,Bege Plattform & ställning Aktiebolag,43999,,43999,VEBERÖD,24725,Box 32,"Bolaget ska bedriva uthyrning, handel och tillverkning av utrustning till anläggnings- och byggnadsindustrin och därmed förenlig verksamhet.",1986-08-13,active,,,,
556283-9117,Bertil Bondesson Byggkonsult Aktiebolag,Bertil Bondesson Byggkonsult Aktiebolag,71121,,71121,ÅHUS,29633,SANDJÄGAREVÄGEN 5,"Bolaget skall bedriva byggnadsverksamhet och konsultverksamhet inom fastighet- och byggnadsbranscherna samt bedriva handel med och förvaltning av värdepapper, ävensom idka därmed förenlig verksamhet.",1986-10-03,active,,,,
556289-4880,Dala Projekt AB,Dala Projekt AB,71129,,71129,FALUN,79195,Kolviksvägen 4,"Bolaget skall bedriva datakonsultverksamhet, tillhandahålla högkvalitativa IT-lösningar, handel med datarelaterad utrustning, eftersök av vilt samt äga, köpa och förvalta värdepapper och därmed förenlig verksamhet.",1987-01-26,active,,,,
556300-2798,Granada AB,Granada AB,43120,,43120,GÖTEBORG,40273,BOX 8902,"Bolagets verksamhet är att bedriva entreprenadverksamhet inom bygg- och anläggningsbranschen, äga och förvalta fastigheter, båtcharter, catering och därmed därmed förenlig verksamhet.",1987-06-18,active,,,,
556318-2319,Aldelco Aktiebolag,Aldelco Aktiebolag,43210,,43210,NORRTÄLJE,76194,STRÖMSBORGSVÄGEN 11,"Aktiebolaget ska bedriva verksamhet inom service och underhåll samt fastighetsskötsel, konsult och utbildningsverksamhet, besiktning, kontroll och utredning, förvaltning av fastigheter och därmed förenlig verksamhet. Byggverksamhet samt äga och förvalta värdepapper med därmed förenlig verksamhet. Bedriva arbete inom personlig omvårdnad av hemmet, städning, matlagning, tvättning, fönsterputsning och bedriva i övrigt trivselhöjande verksamhet till företag och privatpersoner, rekonditionering av hem, flytthjälp inklusive styling, barnpassning och hjälp åt seniorer samt övriga hushållsnära tjänster och därmed förenlig verksamhet. Tillsyn, underhåll, skötsel och service av fastigheter, gräsklippning, trädgårdsarbeten och snöskottning samt därmed förenlig verksamhet. Ett av bolagens syften är att producera varor och tjänster och genom dessa skapa meningsfulla och utvecklande arbeten åt personer med funktionshinder. Verksamheten ska i dessa fall anpassas till de förutsättningar varje person har. Del av överskott kan utdelas till förmån för U-hjälp enligt styrelsens beslut. Bedriva arbete relaterat till pedagogisk utveckling och lärande, utarbeta och framställa läromedel, bedriva utbildning, seminarier och föreläsningar om pedagogik och språk, utveckla webbaserad utbildning, översättning, tolkning och övriga språk- tjänster samt skribentuppdrag och därmed förenlig verksamhet.",1988-02-03,active,,,,
556311-0260,MAWA Grow Finance AB,MAWA Grow Finance AB,70200,,70200; 69201; 01500,BILLINGE,24195,FAGERÅS GÅRD,Bolaget ska utföra administrativa och ekonomiska tjänster samt idka lantbruk.,1987-11-11,active,,,,
556307-4102,Schaktor Aktiebolag,Schaktor Aktiebolag,43120,,43120,BÅLSTA,74693,SEGERSTAVÄGEN 10,"Bolaget skall utföra bygg- och schaktarbeten, bedriva försäljning av schakt- och grävmaskiner samt idka därmed förenlig verksamhet.",1987-11-02,active,,,,
556311-4924,Ändra Affärsutveckling AB,Ändra Affärsutveckling AB,70200,,70200,MÖRKÖ,15393,OAXEN 21,"Bolaget skall bedriva företags- och organisationsutveckling i den privata så som den offentliga sektorn. Verksamhetsområden innefattar utbildning, föreläsningar, uppträdanden inom pedagogik, event, konst, musik, båtcharter och affärsutveckling. Bolaget skall även äga och förvalta fast och lös egendom samt handel med värdepapper samt därmed förenlig verksamhet.",1987-11-10,active,,,,
556316-4838,Renmarks Måleri Aktiebolag,Renmarks Måleri Aktiebolag,43341,,43341,ÖRNSKÖLDSVIK,89144,GESÄLLVÄGEN 5,Bolaget skall driva målerirörelse ävensom idka därmed förenlig verksamhet.,1988-02-03,active,,,,
556329-0146,Aktiebolaget Wallenius & Pettersson,Aktiebolaget Wallenius & Pettersson,69201,,69201,ÖREBRO,70591,YXSTABACKEN 606,"Bolaget skall äga och förvalta fastigheter och värdepapper, bedriva konsultation inom ekonomiska och administrativa området samt därmed förenlig verksamhet.",1988-06-29,active,,,,
556308-5371,Stenmans VVS AB,Stenmans VVS AB,43221,,43221,JÖRN,93651,STORGATAN 61,Föremålet för bolagets verksamhet är rörinstallationer och därmed förenlig verksamhet.,1987-10-14,active,,,,
556308-5397,Afema Aktiebolag,Afema Aktiebolag,70200,,70200; 33150,SALTSJÖ-BOO,13245,GULMÅRANS VÄG 10,"Bolaget skall bedriva konsultverksamhet och investeringsverksamhet för affärsutveckling av mindre och medelstora företag, bedriva handel med värdepapper och kapitalvaror, bedriva datakonsult- och ADB-verksamhet, bedriva produktion av trycksaker, video och multimedia, bedriva utveckling av och handel med båtar och motorsystem för båtar, bedriva utveckling, produktion och försäljning av hjälpmedel för personer med rörelsehinder, bedriva läkartjänster på konsultativ basis samt idka därmed förenlig verksamhet. Bolaget skall inte bedriva sådan verksamhet som avses i lag om bankrörelse eller lag om finansbolag.",1987-10-26,active,,,,
556310-8223,BIAB Lås & Larm Aktiebolag,BIAB Lås & Larm Aktiebolag,43210,,43210,TULLINGE,14633,SADELMAKARVÄGEN 9  Box 592,"Bolaget skall bedriva installation, service och försäljning av el, tele, lås, larm- och övervakningsutrustning samt därmed förenlig verksamhet.",1987-11-04,active,,,,
556305-2892,BK Tech Energy AB,BK Tech Energy AB,71124,,71124,BLOMSTERMÅLA,38431,TRAVERSVÄGEN 11,"Aktiebolagets verksamhet ska vara konsultationer, utbildningar, ekonomi och teknik inom bioenergi, försäljning av värmesystem samt friskvård och handel med värdepapper och därmed förenlig verksamhet.",1987-09-25,active,,,,
556130-9476,C.A. Öbergs Glasmästeri Aktiebolag,C.A. Öbergs Glasmästeri Aktiebolag,43342,,43342,VARBERG,43232,SUSVINDSVÄGEN 16,Bolaget skall bedriva tillverkning och försäljning av glasprodukter och tavelramar samt därmed förenlig verksamhet.,1969-11-25,active,,,,
556325-1502,Anna Bonnier Productions AB,Anna Bonnier Productions AB,70200,,70200,DJURSHOLM,18260,SVEAVÄGEN 5,"Bolaget ska bedriva konsultverksamhet inom management, affärsutveckling, finans, eventproduktion samt äga och förvalta värdepapper, fastigheter och därmed förenlig verksamhet.",1988-05-10,active,,,,
556147-0153,Månsson & Hansson Aktiebolag,Månsson & Hansson Aktiebolag,71121,,71121; 71110,ÖSTERSUND,83192,OPEVÄGEN 78,"Bolaget skall bedriva konsulternade arkitekt- och ingenjörsverksamhet inom byggnadsbranschen, äga och förvalta värdepapper samt därmed förenlig verksamhet.",1971-05-17,active,,,,
556303-5491,U.L. Medical Aktiebolag,U.L. Medical Aktiebolag,70200,,70200; 02101; 86212,BROMMA,16850,PER HÖRBERGS VÄG 18,"Bolaget ska bedriva medicinsk konsultativ verksamhet läkarpraktik, utveckling av medicinska preparat och redskap samt skogsbruk, fastighetsförvaltning, handel med fastigheter, värdepapper, konst och antikviteter, konsultativ verksamhet inom arkitektur samt idka därmed förenlig verksamhet.",1987-10-08,active,,,,
556313-9517,Thomas Sjögren Fastigheter AB,Thomas Sjögren Fastigheter AB,41000,,41000; 68201,GÖTEBORG,41303,FÖRSTA LÅNGGATAN 8,Bolaget skall bedriva fastighetsförvaltning samt idka därmed förenlig verksamhet.,1987-12-15,active,,,,
556330-2230,B. Berglund Markentreprenad Aktiebolag,B. Berglund Markentreprenad Aktiebolag,41000,,41000; 43999,VALLENTUNA,18630,VARGMÖTESVÄGEN 11,"Bolaget skall bedriva entreprenadverksamhet i bygg- och anläggningsbranschen, förvalta och äga fastigheter och värdepapper samt idka därmed förenlig verksamhet.",1988-08-31,active,,,,
556324-0695,L-E AXELSSONS ÅKERI AKTIEBOLAG,L-E AXELSSONS ÅKERI AKTIEBOLAG,49410,,49410; 43120,ELLÖS,47491,FLATÖN 540,Bolaget skall bedriva åkeriverksamhet samt entreprenadrörelse avseende anläggningsarbete inom byggnadsbranschen samt handel och förvaltning av värdepapper ävensom idka därmed förenlig verksamhet.,1988-05-02,active,,,,
556325-2013,SAIAB Strategy Analysis International Sweden AB,SAIAB Strategy Analysis International Sweden AB,70200,,70200,DJURSHOLM,18266,DANDERYDSVÄGEN 16 G,Bolaget skall bedriva konsulterande verksamhet inom kultur och företagsutveckling samt handel med konstföremål ävensom idka därmed förenlig verksamhet.,1988-05-04,active,,,,
556159-7955,Aktiebolaget Dorotea Värme & Sanitet,Aktiebolaget Dorotea Värme & Sanitet,43221,,43221,DOROTEA,91731,SKOGSGATAN 4,"Bolaget skall utföra värme-, vatten- och sanitetsinstallationer ävensom idka därmed förenlig verksamhet.",1972-03-06,active,,,,
556326-7482,Alucon AB,Alucon AB,71122,,71122,GÖTEBORG,41505,VON UTFALLSGATAN 16 A,"Föremålet för bolagets verksamhet är att bedriva handel med aluminiumprofiler och tillbehör, konstruktioner och konsultationer inom mekanisk industri, tillverka och handla med hushållsartiklar, trädgårdsartiklar och leksaker samt äga och förvalta aktier och andra värdepapper och därmed förenlig verksamhet.",1988-06-08,active,,,,
556328-3042,Isis Industriell Styrteknik Aktiebolag,Isis Industriell Styrteknik Aktiebolag,71122,,71122; 71200,TÄBY,18714,BOX 7301,"Bolaget skall bedriva projektering, programmering, idrifttagning och dokumentation av automatiseringsutrustningar samt därmed förenlig verksamhet.",1988-06-23,active,,,,
556337-2449,Bälters Byggrenovering Aktiebolag,Bälters Byggrenovering Aktiebolag,41000,,41000,VIMMERBY,59840,TEGELBRUKSGATAN 1,"Bolaget skall idka byggnadsverksamhet och byggreparationer, äga och förvalta fastigheter samt idka därmed förenlig verksamhet.",1988-10-07,active,,,,
556337-8081,Stjärnkonsult Aktiebolag,Stjärnkonsult Aktiebolag,70200,,70200,HELSINGBORG,25450,PILFINKSGATAN 7,"Bolaget ska bedriva konsultativ verksamhet beträffande utbildning, arbetsorganisation och löneteknik, handel med och förvaltning av värdepapper och fastigheter ävensom idka därmed förenlig verksamhet. Bolaget ska bedriva konsultativ verksamhet beträffande IT- tjänster.Bolaget ska bedriva verksamhet beträffande 3D design och utskrifter samt vara återförsäljare av 3D varor. Bolaget ska bedriva verksamhet beträffande modedesign.",1988-10-21,active,,,,
556310-0907,Max Svante AB,Max Svante AB,69201,,69201,ASKIM,43642,SOLGÄRDESVÄGEN 19,"Föremålet för bolagets verksamhet är att bedriva försäljning av ekonomisk och juridisk rådgivning, samt därmed förenlig verksamhet. Bolaget ska även äga, förvalta och bedriva handel med fastigheter, aktier och andra värdepapper samt därmed förenlig verksamhet.",1987-10-28,active,,,,
556341-4563,Thomas Kimmehed AB,Thomas Kimmehed AB,49390,,49390,VAGGERYD,56722,BOX 77,"Bolaget skall bedriva person och godstransporter, handel och uthyrning av fordor, handel och förvaltning av värdepapper, äga och fövalta fastigheter, ävensom idka därmed förenlig verksamhet.",1988-11-17,active,,,,
556338-3800,Projektinriktad Forskning och Utveckling i Göteborg Aktiebolag,Projektinriktad Forskning och Utveckling i Göteborg Aktiebolag,71124,,71124,MÖLNDAL,43134,GÖTAFORSLIDEN 13  NEDRE,Bolaget skall bedriva konsultativ verksamhet med inriktning på forsknings- och utvecklingsprojekt inom energi- och avfallsområdet samt idka därmed förenlig verksamhet.,1988-11-14,active,,,,
