orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556570-8756,Teleflex Medical Nordic AB,Teleflex Medical Nordic AB,46460,,46460,MALMÖ,20123,BOX 386,"Bolaget skall, direkt eller indirekt, designa, utveckla, tillverka, leverera, marknadsföra och distribuera medicinsk teknik och produkter, inklusive, men inte begränsat till sådana som används för diagnostiska och terapeutiska procedurer inom intensivvård och kirurgiska tillämpningar",1999-05-10,active,,,,
556542-2614,Olovslunden Aktiebolag,Olovslunden Aktiebolag,46420,,46420,STOCKHOLM,11227,KUNGSGATAN 82,"Bolaget skall bedriva handel och konsulterande verksamhet inom textilbranschen,bedriva administrativa konsulttjänster, äga och förvalta fast egendom, aktier och andra värdepapper, konst och antikviteter ävensom idka därmed förenlig verksamhet.",1997-05-15,active,,,,
556547-3674,Skandinavisk Elimport Aktiebolag,Skandinavisk Elimport Aktiebolag,46471,,46471,KUMLA,69223,BOX 144,"Bolaget skall äga och förvalta aktier och andelar samt att bedriva import, export och försäljning av elmaterial och elartiklar till installationsföretag och butiker, ävensom idka därmed förenlig verksamhet.",1998-05-04,active,,,,
556566-1831,Didriksons Regnkläder AB,Didriksons Regnkläder AB,46420,,46420,BORÅS,50464,PROGNOSGATAN 8,"Bolaget skall bedriva försäljning av regnkläder, ävensom idka därmed förenlig verksamhet.",1999-02-02,active,,,,
556573-3580,Din nya värme i Storstockholm AB,Din nya värme i Storstockholm AB,46842,,46842,VENDELSÖ,13668,GRENVÄGEN 47,Aktiebolaget ska bedriva värmepumpsinstallationer och andra VVS- installationer samt förvalta fast och lös egendom och därmed förenlig verskamhet.,1999-07-26,active,,,,
556581-9108,Morger Consulting AB,Morger Consulting AB,46499,,46499,SVARTSJÖ,17995,FÄRJESTADSVÄGEN 3,"Bolaget skall bedriva verksamhet och utföra konsultuppdrag inom samhällsbyggnad, hållbarhet och evenemang, samt därmed förenlig verksamhet.",1999-12-14,active,,,,
556574-0353,Rollco AB,Rollco AB,46649,,"46649; 28150",HELSINGBORG,25024,BOX 22234,"Bolaget skall bedriva försäljning av transmissionsprodukter, legomontage inom el- och mekanisk tillverkning samt bedriva därmed förenlig verksamhet.",1999-09-09,active,,,,
556594-2108,Jämjö Golv AB,Jämjö Golv AB,47531,,"47531; 47242",JÄMJÖ,37375,KLAKEBÄCKSVÄGEN 58,"Bolaget skall bedriva försäljning av golv- och väggmaterial samt slipning, behandling och inläggning av golvmaterial, försäljning av godis, mat och dryck på arbetsplatser genom automater, förvaltning av och handel med aktieroch värdepapper samt därmed förenlig verksamhet.",2000-07-06,active,,,,
556562-7675,Färgbolaget Studio i Borås AB,Färgbolaget Studio i Borås AB,47523,,47523,BORÅS,50113,BOX 447,Bolaget skall bedriva tapet- och färghandel samt därmed förenlig verksamhet.,1998-12-07,active,,,,
556572-2583,Mediquest Aktiebolag,Mediquest Aktiebolag,47751,,"47751; 96210",STOCKHOLM,11647,TENGDAHLSGATAN 47,"Bolaget skall bedriva konsultverksamhet med inriktning mot biomedicin, läkemedelsutveckling och industriellt entreprenörskap, äga och förvalta värdepapper och fast egendom, samt idka därmed förenlig verksamhet.",1999-11-17,active,,,,
556577-0491,Lindströms Sverige AB,Lindströms Sverige AB,46380,,"46380; 31009",KRISTINEHAMN,68142,HANTVERKARGATAN 14,Föremålet för bolagets verksamhet är grossisthandel med livsmedel. Bolaget ska vidare äga och förvalta fast och lös egendom och därmed förenlig verksamhet.,1999-10-15,active,,,,
556599-2038,R Larsson Maskinförsäljning Aktiebolag,R Larsson Maskinförsäljning Aktiebolag,46630,,46630,SKELLEFTEÅ,93145,PENNSTIGEN 10,"Bolaget skall bedriva försäljning av markentreprenadmaskiner med redskap, handel med värdepapper samt därmed förenlig verksamhet.",2000-10-20,active,,,,
556570-4847,Stockholms Matbolag AB,Stockholms Matbolag AB,47112,,47112,UPPLANDS VÄSBY,19463,SANDAVÄGEN 2,Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror inom ICA-verksamheten i Sverige samt därmed förenlig verksamhet.,1999-05-03,active,,,,
556565-4323,Netsmart AB,Netsmart AB,46432,,46432,SOLNA,17154,VRETENVÄGEN 6,Föremålet för bolagets verksamhet är att äga och förvalta värdepapper samt driva handel med produkter inom IT- och Telekomssegmentet och därmed förenlig verksamhet.,1999-01-19,active,,,,
556571-3582,Ilsbo B & S AB,Ilsbo B & S AB,47300,,"47300; 95311; 47552",ILSBO,82991,BERGSJÖVÄGEN 8,"Bolaget skall driva bensinstation, serviceverkstad, närservice, försäljning av heminredning och presentartiklar ävensom att äga och förvalta fast och lös egendom, samt att idka därmed sammanhängande verksamhet.",1999-06-28,active,,,,
556581-2707,Stenexpo AB,Stenexpo AB,46900,,46900,RYDAHOLM,33176,ÄNGSGATAN 24,"Bolaget skall bedriva import och export samt förädling av stenprodukter, försäljning till detaljister och grossister.",2000-01-07,active,,,,
556572-4472,Johannesson & Ahlm AB,Johannesson & Ahlm AB,47112,,47112,GÖTEBORG,41266,SANKT SIGFRIDSGATAN 72,Bolaget skall bedriva detaljhandel med dagligvaror samt annan därmed förenlig verksamhet.,1999-06-28,active,,,,
556564-8218,Mustang AB,Mustang AB,46491,,46491,MALMÖ,20312,BOX 4107,"Bolaget ska utveckla, tillverka och försälja cyklar. Bolaget skall också har som verksamhet att äga och förvalta fast och lös egendom.",1999-02-12,active,,,,
556546-4194,Varekilsboden Aktiebolag,Varekilsboden Aktiebolag,47112,,47112,VAREKIL,47295,HEDSTRÖMS VÄG 1,"Bolaget skall bedriva lanthandel, äga och förvalta fast egendom, äga och förvalta värdepapper samt därmed förenlig verksamhet.",1997-09-24,active,,,,
556585-6621,AB Ramnav,AB Ramnav,46501,,46501,GÖTEBORG,41474,KNIPPLAGATAN 12,"Bolaget skall bedriva handel och service med marinelektronik, marintillbehör, fartygsutrustning, elutrustning och därmed förenlig verksamhet.",2000-03-27,active,,,,
556577-4097,Apotekstjänst Sverige AB,Apotekstjänst Sverige AB,47731,,47731,LIDINGÖ,18185,Värdshusvägen,Föremålet för bolagets verksamhet är försäljning och distribution av läkemedel och därmed förenlig verksamhet.,1999-11-08,active,,,,
556590-6798,Kavat Kosmetikutveckling Aktiebolag,Kavat Kosmetikutveckling Aktiebolag,46450,,46450,BILLDAL,42750,KUNGSPORTEN 4 E,Bolaget skall importera/exportera kvalitetsråvaror för kosmetikaframställning samt konsultation/utveckling av kosmetiska produkter och därmed förenlig verksamhet.,2000-05-08,active,,,,
556589-6759,Kontorsgruppen i Sverige AB,Kontorsgruppen i Sverige AB,47622,,47622,SOLLENTUNA,19270,VINTERVÄGEN 1,"Bolaget skall bedriva försäljning av kontorsmaterial, datorer, datatillbehör och profilkläder och därmed förenlig verksamhet.",2000-05-22,active,,,,
556564-5693,Fiskgrossisten i Göteborg AB,Fiskgrossisten i Göteborg AB,46322,,46322,GÖTEBORG,41451,FISKHAMNSPIREN 2,Bolaget skall bedriva handel med livsmedel ävensom idka därmed förenlig verksamhet.,1998-12-21,active,,,,
556526-9551,Datakliniken i Eslöv AB,Datakliniken i Eslöv AB,47401,,"47401; 62201",ESLÖV,24138,TRAKTORVÄGEN 1,"Bolaget skall bedriva handel med dataprodukter, installation av datorer samt därmed förenlig verksamhet.",1995-11-13,active,,,,
556558-8463,RMK Respons Marketing Konsult AB,RMK Respons Marketing Konsult AB,46842,,"46842; 28250; 71124",ÄLTA,13839,Lovisedalsvägen 172,Bolaget skall bedriva konsultverksamhet inom värme och ventilation samt bedriva handel med värme och ventilationsutrustning samt därmed förenlig verksamhet.,1998-08-14,active,,,,
556572-4613,Tures Mack AB,Tures Mack AB,47300,,47300,SÖDERTÄLJE,15242,Bergaholmsvägen 2-4,"Bolaget skall bedriva bensinstationsverksamhet, bilverkstad samt därmed förenlig verksamhet.",1999-07-02,active,,,,
556574-2185,Niagara Seafoods AB,Niagara Seafoods AB,46322,,46322,KIL,66530,VÄSTRA TORGGATAN 10,"Bolaget skall bedriva förädling av fiskprodukter, handel samt därmed förenlig verksamhet.",1999-10-27,active,,,,
556577-1333,Kalasboden i Vänersborg AB,Kalasboden i Vänersborg AB,47272,,47272,VÄNERSBORG,46233,KUNGSGATAN 21,Bolaget skall bedriva delikatessaffär och catering samt idka därmed förenlig verksamhet.,1999-10-13,active,,,,
556581-4778,Stopp Matmarknad i Gnesta AB,Stopp Matmarknad i Gnesta AB,47112,,47112,GNESTA,64630,DANSUTVÄGEN 2,"Bolaget skall bedriva dagligvaruhandel inom livsmedel, special- varor inom kontor ävensom idka därmed förenlig verksamhet.",1999-12-08,active,,,,
556577-1127,BSGA Västerås AB,BSGA Västerås AB,47112,,47112,VÄSTERÅS,72133,KOKILLGATAN 2,Bolaget skall driva handel med livsmedel och därmed förenlig verksamhet.,1999-10-13,active,,,,
556572-6550,Rafo AB,Rafo AB,46620,,46620,MARIESTAD,54239,KARLSROGATAN 7,Bolaget skall bedriva försäljning och service av verktygsmaskiner temperings- och kylanläggningar samt handel med värdepapper ävensom idka därmed förenlig verksamhet.,1999-06-23,active,,,,
556579-7601,Merchandise in Sweden Aktiebolag,Merchandise in Sweden Aktiebolag,47712,,"47712; 18122",MÖLNDAL,43149,EKLANDA TORG 15,"Bolaget skall bedriva handel med CD och grammofonskivor, konsultationer och försäljning av tidigare nämnda produkter via Internet och därmed förenlig verksamhet.",1999-12-17,active,,,,
556571-1198,Gottfridsson o Persson Construction AB,Gottfridsson o Persson Construction AB,46831,,"46831; 43320; 71110",UMEÅ,90620,FATVÄGEN 10 F,"Bolaget skall bedriva fastighetsservice, byggnationer och renovering av fastigheter, handel inom bygg och båt, personaluthyrning, fastighetsförvaltning, handel med fastigheter och därmed förenlig verksamhet.",1999-06-22,active,,,,
556580-6451,The Swedish Whisky Society AB,The Swedish Whisky Society AB,46340,,46340,STOCKHOLM,11184,BOX 1419,"Föremålet för bolagets verksamhet skall vara att bedriva näringsverksamhet som har till ändamål att främja intresset för whisky, främst äkta maltwhisky, som hundraårig dryckeskultur och hantverk av historiskt intresse. Bolaget skall importera och försälja whiskyprodukter, arrangera tastings, whiskyresor till Skottland samt idka därmed förenlig verksamhet.",2000-01-13,active,,,,
556572-7764,Kakel proffsen i Falun AB,Kakel proffsen i Falun AB,47521,,47521,FALUN,79177,RYCKEPUNGSVÄGEN 5,Bolaget skall bedriva verksamhet med försäljning och sättning av kakel och klinker samt försäljning och installation av värmeanordningar och badrumsinredningar ävensom idka därmed förenlig verksamhet.,1999-06-21,active,,,,
556562-0324,LjusExperten Borås AB,LjusExperten Borås AB,47552,,47552,BORÅS,50463,GÖTEBORGSVÄGEN 179,Bolagets verksamhet ska vara att bedriva inköp och försäljning av belysning och presentartiklar jämte därmed förenlig verksamhet.,1998-11-13,active,,,,
556543-5624,Malmö Hi-Fi Center Aktiebolag,Malmö Hi-Fi Center Aktiebolag,47403,,47403,HELSINGBORG,25220,FÅGELSÅNGSGATAN 5  0TR,"Bolaget skall bedriva handel med och uthyrning av radio, TV och video samt bedriva kapitalförvaltning och därmed förenlig verksamhet.",1997-06-30,active,,,,
556570-5067,Catch With Care AB,Catch With Care AB,46491,,46491,SOLLENTUNA,19251,DJUPDALSVÄGEN 7,"Bolaget skall bedriva datakonsultation inom systemutveckling och projektledning, försäljning av datautrustning, dataprogram, import och export av datautrustning, utbildning inom dataområdet, import- och export samt försäljning av sport och fritidsartiklar, uthyrning av datakonsulter och datorer ävensom idka därmed förenlig verksamhet.",1999-05-19,active,,,,
556567-9924,ACTUM Sweden AB,ACTUM Sweden AB,46649,,46649,LUND,22638,SMÅVILTSGRÄNDEN 3,"Bolaget skall bedriva konsultverksamhet inom inköpsområdet. Konsulttjänsterna skall omfatta: finna nya leverantörer, utvärdera potentiella och nuvarande leverantörer, förhandla fram och utforma inköpsavtal. Verksamheten innefattar även formulering av inköpsstrategier och utformande av system för ovanstående. Bolaget skall även bedriva import och export av maskinkomponenter.",1999-03-24,active,,,,
556582-1237,Brillor å Sånt i Malmö AB,Brillor å Sånt i Malmö AB,47742,,47742,MALMÖ,21139,GUSTAV ADOLFS TORG 10,"Bolaget skall bedriva handel och konsultationer inom optik, skönhet och modebranschen, handel och förvaltning av värdepapper och fastigheter samt därmed förenlig verksamhet.",2000-01-11,active,,,,
556575-4057,Jolinda AB,Jolinda AB,46460,,"46460; 90200; 70200",BOXHOLM,59571,TALLÅSVÄGEN 28,"Bolaget skall bedriva försäljning av drogtestprodukter, konsultationer och föreläsningar inom samhällsfrågor, droger och drogtester, samt idka annan därmed förenlig verksamhet.",1999-09-10,active,,,,
556572-0850,EK Steam Power Sales & Rental AB,EK Steam Power Sales & Rental AB,46649,,46649,KLIPPAN,26439,ÅBYTORPSVÄGEN 9,"Föremålet för bolagets verksamhet är att bedriva uthyrning och försäljning av kompletta ångcentraler och hetvattenanläggningar, äga och förvalta aktier jämte därmed förenlig verksamhet.",1999-06-10,active,,,,
556580-3474,Tengtools International Sweden AB,Tengtools International Sweden AB,46841,,46841,ALINGSÅS,44180,SANDBERGSVÄGEN 3,"Bolaget skall självt eller genom hel- eller delägt dotterbolag, inom och utom riket, utveckla verktyg och idka handel med verktyg, ävensom driva annan därmed förenlig verksamhet.",2000-01-10,active,,,,
556590-8927,EVALVI AB,EVALVI AB,47711,,47711,STRÖMSTAD,45230,ÖSTRA KLEVGATAN 9,Bolaget skall bedriva handel med damkläder ävensom idka därmed förenlig verksamhet.,2000-05-12,active,,,,
556581-3671,Peter Skoglund Agenturer AB,Peter Skoglund Agenturer AB,46160,,"46160; 68203",ULRICEHAMN,52331,STORGATAN 50,Bolaget skall bedriva agenturverksamhet inom konfektion samt handel med värdepapper ävensom idka därmed förenlig verksamhet.,1999-12-17,active,,,,
556574-6277,TK i Ljungagård AB,TK i Ljungagård AB,47711,,47711,VÄRNAMO,33137,LUDDÖGATAN 3  1TR,Bolaget skall bedriva handel med herr- och damkläder samt därmed förenlig verksamhet.,1999-09-24,active,,,,
556582-8034,Almedalsmagasinet AB,Almedalsmagasinet AB,47510,,47510,GÖTEBORG,41116,KORSGATAN 13,"Bolaget jobbar med rådgivning kring och försäljning av inredningstextilier främst gardiner, invändigt solskydd, mattor, påslakan, dukar mm. Tjänster kring försäljningen såsom sömnad och montering erbjuds kunderna vilka utgörs av privatpersoner såväl som företag. Även hembesök med måttagning och framtagning av inredningsförslag är en viktig del av affärsidén.",2000-02-21,active,,,,
556589-7443,Svenssons Livs i Lund AB,Svenssons Livs i Lund AB,47112,,47112,SÖDRA SANDBY,24735,TÖRNSÅNGAREVÄGEN 14,Bolaget skall som medlem i ICA-förbundet bedriva detaljhandels- rörelse med dagligvaror och därmed förenlig verksamhet.,2000-04-12,active,,,,
556546-3865,Almmy AB,Almmy AB,47691,,"47691; 77220",KARLSTAD,65351,TAKAREVÄGEN 23,Föremålet för bolagets verksamhet är att bedriva förvaltning och försäljning av fast egendom och därmed förenlig verksamhet.,1997-09-29,active,,,,
556551-4287,CH Gruppen AB,CH Gruppen AB,46850,,46850,ÖREBRO,70212,OSKARSPARKEN 1,"Bolaget skall inom området industrivaror, med särskild inriktning på kemisk industri idka handel, importera och exportera, utveckla och marknadsföra, representera och konsultera, samt inom området industri, företrädesvis kemisk, sälja och köpa maskiner och härmed jämförlig utrustning, samt härutöver äga, förvalta och idka handel med värdepapper.",1998-01-13,active,,,,
556555-6650,CMP Scandinavia AB,CMP Scandinavia AB,47811,,47811,ÄNGELHOLM,26271,TRANSPORTGATAN 4,"Bolaget skall bedriva förmedling och försäljning av fordon, tillbehör och tjänster inom motorbranschen, äga och förvalta aktier, andelar och fast egendom samt idka annan därmed förenlig verksamhet.",1998-05-08,active,,,,
556556-4001,Holmströms Mat Aktiebolag,Holmströms Mat Aktiebolag,47112,,47112,STOCKHOLM,11862,GÖTGATAN 132,Bolaget har till föremål för sin verksamhet att bedriva detalj- handelsrörelse med dagligvaror inom ICA-verksamheten i Sverige och annan därmed förenlig verksamhet.,1998-05-25,active,,,,
556560-4492,Rosin Smycken AB,Rosin Smycken AB,46480,,46480,ÅRSTA,12040,BYÄNGSGRÄND 14,Bolaget skall producera och marknadsföra guldsmedsvaror ävensom idka därmed förenlig verksamhet.,1998-09-22,active,,,,
556543-0542,Kihls trädgård AB,Kihls trädgård AB,47761,,"47761; 81300; 73300",SALTSJÖ-BOO,13236,GRANINGEVÄGEN 1,"Bolaget ska bedriva handel med växter, utföra trädgårdsrelaterade tjänster samt därmed förenlig verksamhet.",1997-06-11,active,,,,
556568-7687,Mobilo AB,Mobilo AB,47633,,"47633; 47811",UPPSALA,75334,AURORAGATAN 11,"Aktiebolaget ska bedriva, Handel, uthyrning av fordon som bilar, motorcyklar, båtar samt arbetsmaskiner.Handel, uthyrning, konsultation samt förvaltning av fastigheter. Utförande, konsultation av byggarbete, renovering & lokalvård. Handel, import, export av elektronik inom bil & mobilbraschen. Handel, import, export av metaller & mineraler som råvaror. Handel med värdepapper, finasiella instrument och därmed förenlig verksamhet. Konsultation inom ekonomi som redovisning & beskattning samt finasiering & kalkylering mot företag & privatpersoner. Konsultation inom säkerhet för företag, industri, restauranger & privatpersoner. Konsultation, handel med meny & ordersystem inom restaurangbranschen. Konsultation, anordnare av event inom nöje & idrott i uppdrag av företag, privat personer & föreningar. Uthyrning av personal som har anknytning till ovan verksamhet.",1999-03-23,active,,,,
556584-2464,Unal & Co AB,Unal & Co AB,46410,,"46410; 78100",STOCKHOLM,11122,KLARA NORRA KYRKOGATA 32,"Bolaget ska bedriva sybehörsaffär, uthyrning av personal samt även konsultverksamhet inom livsmedelsbranschen och därmed förenlig verksamhet.",2000-03-10,active,,,,
556580-5842,Winchmatic Sales AB,Winchmatic Sales AB,46649,,46649,SALTSJÖBADEN,13333,SKOGSÖVÄGEN 22  0TR,"Bolaget skall bedriva försäljning av båttillbehör, utföra marknadstjänster inom fritidssektorn och båtbranschen samt därmed förenlig verksamhet.",1999-12-06,active,,,,
