orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556512-3535,DOFF Data AB,DOFF Data AB,47401,,47401,NYBRO,38241,MEJERIVÄGEN 2,"Bolaget skall bedriva försäljning, installation samt konsultation av data, datatillbehör, larm, telesystem och ljudanläggning, äga och förvalta fast egendom jämte värdepapper samt idka därmed förenlig verksamhet.",1995-04-11,active,,,,
556515-7913,Uno Form Malmö Aktiebolag,Uno Form Malmö Aktiebolag,47521,,47521; 47541; 47551; 74130,MALMÖ,21125,ÖSTERGATAN 21,Bolaget skall bedriva försäljning av köksinredningar och vitvaror samt idka därmed förenlig verksamhet.,1995-10-02,active,,,,
556773-8082,Skogskyrkogårdens Blommor i Stockholm AB,Skogskyrkogårdens Blommor i Stockholm AB,47761,,47761,ENSKEDE,12233,SOCKENVÄGEN 488 A,Föremålet för bolagets verksamhet är att bedriva blomsterhandel ävensom att äga och förvalta fast och lös egendom samt att idka därmed förenlig verksamhet.,2008-12-19,active,,,,
556773-9411,LML Fashion AB,LML Fashion AB,47721,,47721,VARBERG,43252,ROSENFREDSGATAN 22,"Föremålet för bolagets verksamhet är försäljning av skor, skotillbehör, accessoarer och konfektion inom mode samt förvaltning av fast och lös egendom och därmed förenlig verksamhet.",2008-12-22,active,,,,
556745-3104,LE Samuelssons Motor AB,LE Samuelssons Motor AB,46610,,46610; 33120,DALA-JÄRNA,78692,UPPSÄLJE 506,Bolaget ska bedriva detaljhandel av maskiner för skog och trädgård och därmed förenlig verksamhet.,2007-12-04,active,,,,
556758-9527,Jönnbua AB,Jönnbua AB,47522,,47522,HEDE,84631,SÄRVSJÖVÄGEN 1,"Föremålet för bolagets verksamhet är att bedriva handel med järnvaror, byggvaror, fiske- och jaktvaror, vitvaror, handel och service av värme- och kylanläggningar, förvaltning av värdepapper, förvaltning av fastigheter och därmed förenlig verksamhet.",2008-05-28,active,,,,
556762-8127,BJM Trading AB,BJM Trading AB,46471,,46471,NACKA,13146,BARNHEMSVÄGEN 5  1TR,"Bolaget skall bedriva importverksamhet av inredningsprodukter, samt konsultverksamhet avseende inredning och även arbeta inom möbel- och inredningsbranschen samt bedriva därmed förenlig verksamhet.",2008-07-24,active,,,,
556737-2452,Flygstadens Tre Hjärtan AB,Flygstadens Tre Hjärtan AB,46712,,46712,HALMSTAD,30241,TRE HJÄRTANS VÄG 2,"Bolaget skall bedriva försäljning utav nya och begagnade transportbilar, bil- och däckservice, samt därmed förenlig verksamhet.",2007-09-07,active,,,,
556745-9390,Koola Hus i Sverige AB,Koola Hus i Sverige AB,46160,,46160,BORÅS,50649,SKOGSRYDSVÄGEN 79 C,Föremålet för bolagets verksamhet är att äga och förvalta fastigheter och övrig fast egendom.,2007-12-10,active,,,,
556751-7387,Två Fröknar AB,Två Fröknar AB,47552,,47552; 47711,UDDEVALLA,45198,SVÄLTE 232,"Föremålet för bolagets verksamhet ska vara att bedriva inredningsbutik och caféverksamhet, samt konsultativa tjänster kring inredning och design.",2008-02-13,active,,,,
556489-1686,Fröken Frusika Aktiebolag,Fröken Frusika Aktiebolag,46380,,46380,VÄLLINGBY,16246,ÄNGSULLSVÄGEN 106,Bolaget skall bedriva handel med frysta och andra matvaror samt idka därmed förenlig verksamhet.,1994-06-17,active,,,,
556498-6965,Rydbergs Trätunnor Aktiebolag,Rydbergs Trätunnor Aktiebolag,46860,,46860; 43110; 81300; 33190; 43120,NORRTÄLJE,76174,ASPSUNDS BYVÄG 10,"Bolaget skall bedriva handel med trätunnor, tillverkning av trädgårdsmöbler, musikproduktionsverksamhet, drift av ljudinspelningsstudio, handel med egna fastigheter, uthyrning och förvaltning av egna bostäder, handel med mynt och sedlar, bedriva konsultverksamhet inom media och kommunikation samt idka därmed förenliga verksamheter.",1994-11-18,active,,,,
556512-9466,Skånsk miljöpellets AB,Skånsk miljöpellets AB,46810,,46810,ESLÖV,24193,BORLUNDA 7,"Bolaget skall driva import och handel med pellets, produkter för uppvärmning, idka miljörelaterad verksamhet, transporter, mineralprodukter inom jordbruk och till djur, textilier, byggmateriel och verkstadsutrustningar samt servicearbeten i anslutning härtill. Vidare ska bolaget arbeta med förvaltning av fast och lös egendom jämte idka därmed förenlig verksamhet.",1995-05-06,active,,,,
556516-5940,Sart - Tillman AB,Sart - Tillman AB,47742,,47742,ARBOGA,73222,BOX 76,"Bolaget ska äga och förvalta aktier, bedriva optik samt därmed förenlig verksamhet.",1995-08-10,active,,,,
556774-0245,Proback AB,Proback AB,46460,,46460,LYSEKIL,45333,KUNGSGATAN 26,Bolaget ska bedriva utbildning och konsultverksamhet inom kiropraktik samt idka handel med behandlingsutrustning och därmed förenlig verksamhet.,2008-12-22,active,,,,
556743-6802,LN Högtalarservice Scandinavia AB,LN Högtalarservice Scandinavia AB,47403,,47403,HISINGS BACKA,42246,BACKA BERGÖGATA 15,"Bolaget ska bedriva handel, installationer och service av ljud- och videoutrustning samt därmed förenlig verksamhet.",2007-11-21,active,,,,
556470-6553,GEMO Bil Malmö AB,GEMO Bil Malmö AB,47811,,47811,MALMÖ,21364,EMILSTORPSGATAN 30,"Bolaget skall bedriva import, export och försäljning av nya och begagnade fordon samt uthyrningsverksamhet av fordon och maskiner inom byggnads- och verkstadsbranscherna och därmed förenlig verksamhet.",1993-08-23,active,,,,
556747-1353,Lösningsorienterade Byggvaror i Sverige AB,Lösningsorienterade Byggvaror i Sverige AB,46831,,46831,ASKIM,43640,GAMLA SÄRÖVÄGEN 71 B,Bolaget ska bedriva utveckling och försäljning av praktiska och lösningsorienterade byggvaror och tjänster. Bolaget ska även äga och förvalta aktier i andra bolag samt bedriva köp och försäljning av fast egendom och därmed förenlig verksamhet.,2007-12-19,active,,,,
556470-8609,Ranson distribution AB,Ranson distribution AB,46460,,46460,TRANÅS,57322,BOX 175,"Bolaget skall bedriva försäljning av madrasser, madrasstyg och möbler för hotell- och sjukhus samt bostäder och därmed förenlig verksamhet.",1993-08-23,active,,,,
556754-8473,ConvaTec (Sweden) AB,ConvaTec (Sweden) AB,46460,,46460,SOLNA,16903,BOX 3096,"Bolaget ska bedriva utveckling och marknadsföring av sjukvårdsprodukter och annan finansiell verksamhet, äga och förvalta aktier i bolag i och utanför Sverige samt därmed förenlig verksamhet.",2008-04-02,active,,,,
556765-0600,Virkenborgs Guldsmedja Ateljé AB,Virkenborgs Guldsmedja Ateljé AB,47771,,47771,NACKA STRAND,13152,FABRIKÖRVÄGEN 18  LGH 1301,Bolaget skall bedriva guldsmedsverksamhet i butik.,2008-09-05,active,,,,
556512-1752,Konditori Focus AB,Konditori Focus AB,47241,,47241,FALUN,79162,MYNTGATAN 10-14,Bolaget skall bedriva konditori- och bageriverksamhet ävensom idka därmed förenlig verksamhet.,1995-04-08,active,,,,
556772-5352,Peter Olander Holding AB,Peter Olander Holding AB,46460,,46460,FRISTAD,51332,KULLASANDSLIDEN 2,Föremålet för bolagets verksamhet är att bedriva inköp och försäljning av medicinsk utrustning till offentlig och privat sjukvård samt handel och förvaltning av värdepapper och fastigheter och därmed förenlig verksamhet.,2008-12-11,active,,,,
556737-2593,Wideloom AB,Wideloom AB,47712,,47712,JOHANNESHOV,12162,SLAKTHUSGATAN 20,"Aktiebolagets verksamhet ska vara att designa, producera och sälja kläder och därmed förenlig verksamhet.",2007-09-07,active,,,,
556465-1833,Skogs Bilvaruhus Aktiebolag,Skogs Bilvaruhus Aktiebolag,47811,,47811; 95311; 68203,MORA,79232,BRUDTALLSVÄGEN 8,"Bolaget skall bedriva handelsrörelse inom bilbranschen, äga och förvalta fast egendom och värdepapper ävensom idka därmed förenlig verksamhet.",1993-03-25,active,,,,
556747-5396,S & D Kärrtorp Aktiebolag,S & D Kärrtorp Aktiebolag,47112,,47112,JOHANNESHOV,12155,LÅGSKÄRSVÄGEN 15,Bolaget ska bedriva dagligvaruhandel och därmed förenlig verksamhet.,2007-12-27,active,,,,
556744-5316,Bangerhead AB,Bangerhead AB,46189,,46189; 46450,STOCKHOLM,11528,SANDHAMNSGATAN 63 C,Föremålet för bolagets verlsamhet är att bedriva marknads- föring och försäljning av skönhetsprodukter via internet och därmed förenlig verksamhet.,2007-11-27,active,,,,
556748-4885,Familjebil-Center OE AB,Familjebil-Center OE AB,47811,,47811,VÄLLINGBY,16246,BJÖRNIDEGRÄND 76,Bolaget ska bedriva handel med motorfordon samt därmed förenlig verksamhet.,2008-01-07,active,,,,
556751-8526,Nöjesbutiken i Karlstad AB,Nöjesbutiken i Karlstad AB,47242,,47242,KARLSTAD,65220,DROTTNINGGATAN 37,"Bolaget ska hyra ut och sälja video- och DVD-filmer, TV-spel och dataspel samt bedriva kiosk-, café-, spel- och lotteriverksamhet jämte därmed förenlig verksamhet.",2008-02-15,active,,,,
556500-0659,Bokförlaget Settern Aktiebolag,Bokförlaget Settern Aktiebolag,47612,,47612; 58110,HALMSTAD,30225,KARDVÄGEN 5,Bolaget skall bedriva handel med och produktion av böcker samt att idka därmed förenlig verksamhet.,1994-12-08,active,,,,
556760-4532,Fritidsfordon Öst AB,Fritidsfordon Öst AB,47813,,47813; 47633; 77390; 77210,LINKÖPING,58273,ROXTORPSGATAN 19,"Bolaget ska bedriva försäljning av nya och begagnade husvagnar och husbilar, personbilar och därtill hörande fritidstillbehör. Bolaget ska även bedriva uthyrning av husvagnar, husbilar samt därmed förenlig verksamhet.",2008-06-27,active,,,,
556766-3678,DoubleClick AB,DoubleClick AB,46501,,46501; 62100,GÖTEBORG,41104,GULLBERGSVASSGATAN 8  1TR,Bolaget ska bedriva handel och tillverkning av dataprodukter samt därmed förenlig verksamhet.,2008-09-25,active,,,,
556519-9709,Mynt Livs AB,Mynt Livs AB,47112,,47112,GÖTEBORG,41456,KUSTGATAN 14,"Bolaget skall bedriva detaljhandel med dagligvaror, ävensom idka därmed förenlig verksamhet.",1995-07-14,active,,,,
556761-3202,Åviken Scandinavia AB,Åviken Scandinavia AB,46502,,46502,STENUNGSUND,44454,BERGSKANTEN 19,Föremålet för bolagets verksamhet är fösäljning av småels- och hushållsprodukter och därmed förenlig verksamhet.,2008-07-02,active,,,,
556722-7854,A-Lyst New Media AB,A-Lyst New Media AB,47693,,47693,NACKA,13151,VIKDALSGRÄND 10 A,"Bolaget skall bedriva inspelning, sändning och försäljning av multimedia såsom ljud- och bildfiler, CD-rom och video inom underhållning, information och utbildning samt därmed förenlig verksamhet. Bolaget skall även äga, skapa och förvalta hemsidor med förenlig verksamhet.",2007-02-05,active,,,,
556746-8961,Strömstads Reklam & Profil AB,Strömstads Reklam & Profil AB,46900,,46900; 47711,SKEE,45260,STATIONSVÄGEN 2,"Bolaget ska bedriva tillverkning, handel samt konsultativ verksamhet inom reklam, reklamartiklar, reklamtryck, profil och arbetskläder, tillverkning, handel och konsultativ verksamhet med kosmetiska- och hälsoprodukter samt därmed förenlig verksamhet.",2007-12-18,active,,,,
556482-2996,Rolf Stenström Konsult Aktiebolag,Rolf Stenström Konsult Aktiebolag,46160,,46160; 62201,STOCKHOLM,10261,BOX 4032,"Bolaget skall bedriva handel med textila produkter samt till- verkning och utveckling samt underhåll och reparation, detalj- parti- och agenturhandel, samt uthyrning av elektroniska komponenter och andra data och teleprodukter samt konsultverksamhet avseende maskinvara system- och programvara samt övrig dator- anknyten verksamhet och programvaruproduktion jämte därmed förenlig verksamhet.",1994-02-07,active,,,,
556484-8579,Refracta Aktiebolag,Refracta Aktiebolag,47742,,47742,KÖPING,73130,STORA GATAN 16,Bolaget skall bedriva optikerverksamhet samt idka därmed förenlig verksamhet.,1994-03-30,active,,,,
556753-7625,Veberöds Kakelkompani Spa & Bad AB,Veberöds Kakelkompani Spa & Bad AB,47522,,47522; 43221,VEBERÖD,24763,ORRSPELSVÄGEN 45,"Aktiebolagets verksamhet ska vara att bedriva försäljning av kakel, badrumsinredningar samt därtill hörande tillbehör ävensom idka därmed förenlig verksamhet.",2008-03-11,active,,,,
556765-1442,STESAM Åkersberga AB,STESAM Åkersberga AB,47552,,47552,ÅKERSBERGA,18430,STORÄNGSTORGET 4,"Bolaget skall bedriva detaljhandel inom textil, glas, porslin och heminredning samt därmed förenlig verksamhet.",2008-09-09,active,,,,
556767-3990,Arenateknik Sverige AB,Arenateknik Sverige AB,46432,,46432,HUDDINGE,14149,JONVÄGEN 1,"Bolaget ska bedriva försäljning, installation, uthyrning och service av professionella ljud- och bildanläggningar för publika miljöer samt övriga arenasystem och teknik jämte därmed förenlig verksamhet.",2008-10-10,active,,,,
556510-7249,Optik i Mora AB,Optik i Mora AB,47742,,47742,MORA,79234,TRASTVÄGEN 19,Bolaget skall bedriva optikrörelse ävensom idka därmed förenlig verksamhet.,1995-03-08,active,,,,
556774-1367,EFFONE AB,EFFONE AB,47712,,47712; 69201; 46720,SJÖBO,27523,BOX 143,"Bolaget ska bedriva bokföringsverksamhet, ekonomikonsultation, import samt försäljning av bilar, biltillbehör, reservdelar, kläder samt motorsportsrelaterade artiklar.",2008-12-23,active,,,,
556774-2621,MaxPuls AB,MaxPuls AB,47634,,47634,NORRKÖPING,60212,ENEBYMOVÄGEN 61,Föremålet för bolagets verksamhet är att bedriva handel med sport- och fritidsprodukter samt även handel med värdepapper och därmed förenlig verksamhet.,2008-12-23,active,,,,
556466-2558,Sargenta Aktiebolag,Sargenta Aktiebolag,46820,,46820,HELSINGBORG,25109,BOX 911,"Bolaget skall bedriva handel med ädelmetallprodukter och tillhörande verktyg, maskiner, halvfabrikat, lod, kemikalier och övriga förnödenheter i de nordiska länderna, främst till guldsmedsindustrin men även till övrig industri, samt handel med värdepapper och därmed förenlig verksamhet.",1993-04-29,active,,,,
556756-9859,Gryningen Hälsa AB,Gryningen Hälsa AB,47271,,47271,STOCKHOLM,11622,FOLKUNGAGATAN 68,Föremålet för bolagets verksamhet är att bedriva försäljning av hälsokost jämte därmed förenlig verksamhet.,2008-04-25,active,,,,
556757-4610,Marshall Group AB,Marshall Group AB,46432,,46432,STOCKHOLM,11120,CENTRALPLAN 17  2TR,"Bolaget ska bedriva utveckling, design, produktion, försäljning, distribution av fashioninriktade audioprodukter och därmed förenlig verksamhet.",2008-05-06,active,,,,
556498-8227,Roosclean AB,Roosclean AB,46649,,46649,MALMÖ,21225,LUNDAVÄGEN 56,"Bolaget skall bedriva import, export och handel med maskinell rengöringsutrustning samt därmed förenlig verksamhet.",1994-11-21,active,,,,
556502-5490,REPIR Aktiebolag,REPIR Aktiebolag,46649,,46649,GÖTEBORG,41707,RINGÖGATAN 6 B,"Bolaget skall bedriva import, export och handla med industriförnödenheter företrädesvis för maskiner, fordon och fartyg samt därmed förenlig verksamhet.",1994-12-28,active,,,,
556766-0922,Lars Christianson Ekonomi AB,Lars Christianson Ekonomi AB,47230,,47230,TÄBY,18374,BOULEVARDEN 46,Bolaget skall driva bokföring samt därmed förenlig verksamhet.,2008-09-18,active,,,,
556774-5251,Sense & Soul Sverige AB,Sense & Soul Sverige AB,46450,,46450,BORÅS,50113,BOX 527,"Föremålet för bolagets verksamhet är att bedriva tillverkning, grossistförsäljning, detaljhandel med konsumentprodukter såsom hudvårdsartiklar, spaprodukter, livsmedelstillskott samt därmed förenlig verksamhet.",2008-12-23,active,,,,
556773-2812,Svenska DecoSteel Försäljnings AB,Svenska DecoSteel Försäljnings AB,47521,,47521,HYLTEBRUK,31491,SÖDRA EKERYD 115,Bolaget ska bedriva försäljning av köksinredning såsom exempelvis rostfria diskbänkar samt därmed förenlig verksamhet.,2008-12-17,active,,,,
556772-3803,Arbetsfordon Syd AB,Arbetsfordon Syd AB,46712,,46712; 46141; 64920,YSTAD,27194,VALLÖSA KYRKOVÄG 86,"Föremålet för bolagets verksamhet skall vara handel med transportfordon, lastbilar, personbilar, byggmaskiner, fastigheter, båtar, även finansieringstjänster och byggentreprenad samt konsultverksamhet inom nämnda områden samt därmed förenlig verksamhet.",2008-12-11,active,,,,
556748-9157,Masolet Nordic AB,Masolet Nordic AB,46460,,46460,STOCKHOLM,11529,STORSKÄRSGATAN 6,Bolagets verksamhet är att utveckla och sälja behandlingsbänkar med tillbehör inom sjuk- och hälsovården samt därmed förenlig verksamhet.,2008-01-14,active,,,,
556787-3483,Gädde Herrgård AB,Gädde Herrgård AB,47403,,47403; 68203; 56110,MALÅ,93932,LINGONSTIGEN 8,"Bolaget ska bedriva uthyrning av lokaler, försäljning av datorer och kringutrustning, bedriva administrativa tjänster, försäljning av produkter inom hem och trädgård, bedriva trädgårdsskötsel, visningsträdgård med caféverksamhet, äventyrsaktiviteter, spaverksamhet, personaluthyrning samt därmed förenlig verksamhet.",2009-08-17,active,,,,
556751-7064,Anders Nilsson Golv & Interiör AB,Anders Nilsson Golv & Interiör AB,47531,,47531,VARBERG,43294,FYRSTRANDSVÄGEN 10,"Aktiebolaget ska bedriva inköp och försäljning av golvmaterial och inredningsprodukter för hem och offentlig miljö, förvalta fast och lös egendom samt därmed förenlig verksamhet.",2008-02-12,active,,,,
556480-3269,Landhs Konditori Aktiebolag,Landhs Konditori Aktiebolag,47241,,47241; 56110; 10710,MULLSJÖ,56532,STRANDVÄGEN 8,"Bolaget skall bedriva bageri och konditoriverksamhet, förvalta fast och lös egendom, bedriva handel med värdepapper samt därmed förenlig verksamhet.",1994-01-18,active,,,,
556751-7635,Sigurd Nordin Herr AB,Sigurd Nordin Herr AB,47711,,47711,SVANESUND,47231,ADLERS VÄG 10,Bolaget har till föremål för sin verksamhet att bedriva handel med herrkläder och tillbehör samt äga och förvalta värdepapper även som idka därmed förenlig verksamhet.,2008-02-14,active,,,,
556484-9106,Nya Säffle Blomsterhandel Aktiebolag,Nya Säffle Blomsterhandel Aktiebolag,47761,,47761,SÄFFLE,66140,ÖSTRA STORGATAN 15,Bolaget skall bedriva handel med blommor samt därmed förenlig verksamhet.,1994-03-18,active,,,,
556493-8982,Wennerström Ljuskontroll AB,Wennerström Ljuskontroll AB,46433,,46433,STOCKHOLM,12071,JAN INGHES TORG 34,Bolaget skall bedriva agentur och grossistverksamhet med produkter för belysning samt därmed förenlig verksamhet.,1994-12-29,active,,,,
556498-1529,Angbergs Färg i Filipstad Aktiebolag,Angbergs Färg i Filipstad Aktiebolag,47523,,47523,FILIPSTAD,68230,HERTIG FILIPSGATAN 1,"Bolaget skall bedriva handel med färg- och golvprodukter, entreprenadverksamhet i anslutning därtill samt handel med värdepapper ävensom idka därmed förenlig verksamhet.",1994-11-03,active,,,,
